GEOIDFQ,NAME,GEOTYPE,Open year,Fuel type,count
M100000US3953102,Mount Vernon,JURIS,2004,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2005,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2006,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2007,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2008,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2009,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2010,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2011,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2012,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2013,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2014,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2015,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2016,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2017,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2018,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2019,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2020,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2021,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2022,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2023,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2024,Propane (LPG),0
M100000US3953102,Mount Vernon,JURIS,2025,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2000,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2001,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2002,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2003,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2004,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2005,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2006,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2007,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2008,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2009,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2010,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2011,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2012,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2013,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2014,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2015,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2016,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2017,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2018,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2019,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2020,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2021,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2022,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2023,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2024,Propane (LPG),0
M100000US3953970,New Albany,JURIS,2025,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2000,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2001,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2002,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2003,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2004,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2005,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2006,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2007,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2008,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2009,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2010,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2011,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2012,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2013,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2014,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2015,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2016,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2017,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2018,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2019,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2020,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2021,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2022,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2023,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2024,Propane (LPG),0
M100000US3954726,New Holland,JURIS,2025,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2000,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2001,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2002,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2003,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2004,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2005,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2006,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2007,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2008,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2009,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2010,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2011,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2012,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2013,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2014,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2015,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2016,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2017,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2018,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2019,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2020,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2021,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2022,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2023,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2024,Propane (LPG),0
M100000US3954866,New Lexington,JURIS,2025,Propane (LPG),0
M100000US3954040,Newark,JURIS,2000,Propane (LPG),1
M100000US390895405499999,Newark,JURIS,2000,Propane (LPG),1
M100000US3954040,Newark,JURIS,2001,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2001,Propane (LPG),0
M100000US3954040,Newark,JURIS,2002,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2002,Propane (LPG),0
M100000US3954040,Newark,JURIS,2003,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2003,Propane (LPG),0
M100000US3954040,Newark,JURIS,2004,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2004,Propane (LPG),0
M100000US3954040,Newark,JURIS,2005,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2005,Propane (LPG),0
M100000US3954040,Newark,JURIS,2006,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2006,Propane (LPG),0
M100000US3954040,Newark,JURIS,2007,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2007,Propane (LPG),0
M100000US3954040,Newark,JURIS,2008,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2008,Propane (LPG),0
M100000US3954040,Newark,JURIS,2009,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2009,Propane (LPG),0
M100000US3954040,Newark,JURIS,2010,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2010,Propane (LPG),0
M100000US3954040,Newark,JURIS,2011,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2011,Propane (LPG),0
M100000US3954040,Newark,JURIS,2012,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2012,Propane (LPG),0
M100000US3954040,Newark,JURIS,2013,Propane (LPG),1
M100000US390895405499999,Newark,JURIS,2013,Propane (LPG),1
M100000US3954040,Newark,JURIS,2014,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2014,Propane (LPG),0
M100000US3954040,Newark,JURIS,2015,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2015,Propane (LPG),0
M100000US3954040,Newark,JURIS,2016,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2016,Propane (LPG),0
M100000US3954040,Newark,JURIS,2017,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2017,Propane (LPG),0
M100000US3954040,Newark,JURIS,2018,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2018,Propane (LPG),0
M100000US3954040,Newark,JURIS,2019,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2019,Propane (LPG),0
M100000US3954040,Newark,JURIS,2020,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2020,Propane (LPG),0
M100000US3954040,Newark,JURIS,2021,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2021,Propane (LPG),0
M100000US3954040,Newark,JURIS,2022,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2022,Propane (LPG),0
M100000US3954040,Newark,JURIS,2023,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2023,Propane (LPG),0
M100000US3954040,Newark,JURIS,2024,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2024,Propane (LPG),0
M100000US3954040,Newark,JURIS,2025,Propane (LPG),0
M100000US390895405499999,Newark,JURIS,2025,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2000,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2001,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2002,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2003,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2004,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2005,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2006,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2007,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2008,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2009,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2010,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2011,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2012,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2013,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2014,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2015,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2016,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2017,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2018,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2019,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2020,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2021,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2022,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2023,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2024,Propane (LPG),0
M100000US3957862,Obetz,JURIS,2025,Propane (LPG),0
M100000US3957918,Octa,JURIS,2000,Propane (LPG),0
M100000US3957918,Octa,JURIS,2001,Propane (LPG),0
M100000US3957918,Octa,JURIS,2002,Propane (LPG),0
M100000US3957918,Octa,JURIS,2003,Propane (LPG),0
M100000US3957918,Octa,JURIS,2004,Propane (LPG),0
M100000US3957918,Octa,JURIS,2005,Propane (LPG),0
M100000US3957918,Octa,JURIS,2006,Propane (LPG),0
M100000US3957918,Octa,JURIS,2007,Propane (LPG),0
M100000US3957918,Octa,JURIS,2008,Propane (LPG),0
M100000US3957918,Octa,JURIS,2009,Propane (LPG),0
M100000US3957918,Octa,JURIS,2010,Propane (LPG),0
M100000US3957918,Octa,JURIS,2011,Propane (LPG),0
M100000US3957918,Octa,JURIS,2012,Propane (LPG),0
M100000US3957918,Octa,JURIS,2013,Propane (LPG),0
M100000US3957918,Octa,JURIS,2014,Propane (LPG),0
M100000US3957918,Octa,JURIS,2015,Propane (LPG),0
M100000US3957918,Octa,JURIS,2016,Propane (LPG),0
M100000US3957918,Octa,JURIS,2017,Propane (LPG),0
M100000US3957918,Octa,JURIS,2018,Propane (LPG),0
M100000US3957918,Octa,JURIS,2019,Propane (LPG),0
M100000US3957918,Octa,JURIS,2020,Propane (LPG),0
M100000US3957918,Octa,JURIS,2021,Propane (LPG),0
M100000US3957918,Octa,JURIS,2022,Propane (LPG),0
M100000US3957918,Octa,JURIS,2023,Propane (LPG),0
M100000US3957918,Octa,JURIS,2024,Propane (LPG),0
M100000US3957918,Octa,JURIS,2025,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2000,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2001,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2002,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2003,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2004,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2005,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2006,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2007,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2008,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2009,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2010,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2011,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2012,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2013,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2014,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2015,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2016,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2017,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2018,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2019,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2020,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2021,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2022,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2023,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2024,Propane (LPG),0
M100000US390415861899999,Orange,JURIS,2025,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2000,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2001,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2002,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2003,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2004,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2005,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2006,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2007,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2008,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2009,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2010,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2011,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2012,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2013,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2014,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2015,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2016,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2017,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2018,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2019,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2020,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2021,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2022,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2023,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2024,Propane (LPG),0
M100000US390916193899999,Perry,JURIS,2025,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2000,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2001,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2002,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2003,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2004,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2005,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2006,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2007,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2008,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2009,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2010,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2011,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2012,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2013,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2014,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2015,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2016,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2017,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2018,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2019,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2020,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2021,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2022,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2023,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2024,Propane (LPG),0
M100000US3962498,Pickerington,JURIS,2025,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2000,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2001,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2002,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2003,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2004,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2005,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2006,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2007,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2008,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2009,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2010,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2011,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2012,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2013,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2014,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2015,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2016,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2017,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2018,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2019,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2020,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2021,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2022,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2023,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2024,Propane (LPG),0
M100000US3963030,Plain City,JURIS,2025,Propane (LPG),0
M100000US3964486,Powell,JURIS,2000,Propane (LPG),0
M100000US3964486,Powell,JURIS,2001,Propane (LPG),0
M100000US3964486,Powell,JURIS,2002,Propane (LPG),0
M100000US3964486,Powell,JURIS,2003,Propane (LPG),0
M100000US3964486,Powell,JURIS,2004,Propane (LPG),0
M100000US3964486,Powell,JURIS,2005,Propane (LPG),0
M100000US3964486,Powell,JURIS,2006,Propane (LPG),0
M100000US3964486,Powell,JURIS,2007,Propane (LPG),0
M100000US3964486,Powell,JURIS,2008,Propane (LPG),0
M100000US3964486,Powell,JURIS,2009,Propane (LPG),0
M100000US3964486,Powell,JURIS,2010,Propane (LPG),0
M100000US3964486,Powell,JURIS,2011,Propane (LPG),0
M100000US3964486,Powell,JURIS,2012,Propane (LPG),0
M100000US3964486,Powell,JURIS,2013,Propane (LPG),0
M100000US3964486,Powell,JURIS,2014,Propane (LPG),0
M100000US3964486,Powell,JURIS,2015,Propane (LPG),0
M100000US3964486,Powell,JURIS,2016,Propane (LPG),0
M100000US3964486,Powell,JURIS,2017,Propane (LPG),0
M100000US3964486,Powell,JURIS,2018,Propane (LPG),0
M100000US3964486,Powell,JURIS,2019,Propane (LPG),0
M100000US3964486,Powell,JURIS,2020,Propane (LPG),0
M100000US3964486,Powell,JURIS,2021,Propane (LPG),0
M100000US3964486,Powell,JURIS,2022,Propane (LPG),0
M100000US3964486,Powell,JURIS,2023,Propane (LPG),0
M100000US3964486,Powell,JURIS,2024,Propane (LPG),0
M100000US3964486,Powell,JURIS,2025,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2000,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2001,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2002,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2003,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2004,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2005,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2006,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2007,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2008,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2009,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2010,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2011,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2012,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2013,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2014,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2015,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2016,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2017,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2018,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2019,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2020,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2021,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2022,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2023,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2024,Propane (LPG),0
M100000US390496457099999,Prairie,JURIS,2025,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2000,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2001,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2002,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2003,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2004,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2005,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2006,Propane (LPG),0
M100000US3966390,Reynoldsburg,JURIS,2007,Propane (LPG),0
